school,used,ploc,m_CC,m_EE,m_F,m_G,m_MD,m_NBT,m_NF,m_NS,m_OA,m_RP,m_SP,s_CC,s_EE,s_F,s_G,s_MD,s_NBT,s_NF,s_NS,s_OA,s_RP,s_SP,n_CC,n_EE,n_F,n_G,n_MD,n_NBT,n_NF,n_NS,n_OA,n_RP,n_SP
3909,4,-.92, , , ,-.0295,-.144555555555556,.205857142857143, , ,.266, , , , , ,.444527089538234,.765392891120487,.402765413140178, , ,.174430501919819, , , , , ,4,9,14, , ,4, , 
3866,4,-.92, , , ,-.0295,-.156222222222222,.213214285714286, , ,-.06975, , , , , ,.444527089538234,.849635330270843,.985702106550018, , ,.524796706671577, , , , , ,4,9,14, , ,4, , 
3905,4,-.92, , , ,-.0295,-.156222222222222,.225, , ,-.06975, , , , , ,.444527089538234,.849635330270843,.975481104181616, , ,.524796706671577, , , , , ,4,9,14, , ,4, , 
750,4,-.92, , , ,-.0295,-.197777777777778,-.177571428571429, , ,.60175, , , , , ,.444527089538234,1.83139460369535,.963641228664703, , ,.829014424884553, , , , , ,4,9,14, , ,4, , 
3897,4,-.92, , , ,-.0295,-.354777777777778,.205857142857143, , ,.266, , , , , ,.444527089538234,1.42973701933063,.402765413140178, , ,.174430501919819, , , , , ,4,9,14, , ,4, , 
750,4,-.92, , , ,-.0295,-.379111111111111,.339428571428571, , ,-.06975, , , , , ,.444527089538234,.791049531389224,1.08089013988726, , ,.524796706671577, , , , , ,4,9,14, , ,4, , 
3910,4,-.92, , , ,-.0295,-.445555555555556,.311285714285714, , ,-.06975, , , , , ,.444527089538234,1.70288858348918,.346854531373119, , ,.524796706671577, , , , , ,4,9,14, , ,4, , 
3911,4,-.92, , , ,-.0295,-.690888888888889,.311285714285714, , ,.266, , , , , ,.444527089538234,1.686566589587,.346854531373119, , ,.174430501919819, , , , , ,4,9,14, , ,4, , 
750,4,-.92, , , ,-.0295,.0891111111111111,-.1145, , ,.266, , , , , ,.444527089538234,.694310349275532,1.10922604687995, , ,.174430501919819, , , , , ,4,9,14, , ,4, , 
2407,4,-.92, , , ,-.0295,.0891111111111111,.205857142857143, , ,-.06975, , , , , ,.444527089538234,.694310349275532,.402765413140178, , ,.524796706671577, , , , , ,4,9,14, , ,4, , 
3911,4,-.92, , , ,-.0295,.100777777777778,-.128928571428571, , ,.266, , , , , ,.444527089538234,.582728877304398,1.15109182045607, , ,.174430501919819, , , , , ,4,9,14, , ,4, , 
3910,4,-.92, , , ,-.0295,.348555555555556,-.251357142857143, , ,.266, , , , , ,.444527089538234,.699406017830686,1.17050039313521, , ,.174430501919819, , , , , ,4,9,14, , ,4, , 
3929,4,-.92, , , ,-.0295,-.709222222222222,.205857142857143, , ,.266, , , , , ,.41155211438789,2.40060584401119,.395236423786865, , ,.161491264690783, , , , , ,8,18,28, , ,8, , 
3936,4,-.92, , , ,-.0295,.323666666666667,-.273785714285714, , ,.266, , , , , ,.41155211438789,.42843573201892,1.28121130061571, , ,.161491264690783, , , , , ,8,18,28, , ,8, , 
3937,4,-.92, , , ,-.0295,.336888888888889,-.163071428571429, , ,-.6805, , , , , ,.41155211438789,.775001699344542,1.27969073024671, , ,1.74766660763104, , , , , ,8,18,28, , ,8, , 
2407,5,.84, , , ,-.03,-.253571428571429,.142875,-.08525, ,.765, , , , , ,.966934330758816,.574587926878285,.849332416413873,1.11079685039936, , , , , , , ,4,7,8,8, ,1, , 
3936,5,.84, , , ,-.03,-.138,-.52825,.8055, ,.765, , , , , ,.895207238576633,1.14802130776259,.94294612783552,1.83777176675088, ,0, , , , , ,8,14,16,16, ,2, , 
3910,5,-.14, , , ,-.0305,-.493,-.110333333333333,.4996, ,-.346428571428571, , , , , ,.890247437513863,.990485234619881,.64061741052415,.877625989689103, ,1.01395510373041, , , , , ,2,7,6,10, ,7, , 
3934,5,-.14, , , ,-.0305,.146571428571429,.0663333333333333,-.2736, ,-.000857142857142858, , , , , ,.726883988909739,.800076315041328,1.41525155703747,.956682007334671, ,.571827146709813, , , , , ,4,14,12,20, ,14, , 
3934,4,-1.74, , , ,-.0312,-.067375,.256727272727273, , ,-.32775, , , , , ,.706200915698453,.602522682837197,.794103038883265, , ,.690324716554256, , , , , ,10,16,22, , ,8, , 
2395,5,.02, , , ,-.032,.2395,.105714285714286,-.375777777777778, ,-.173666666666667, , , , , ,.777273439659429,1.03408938547055,.753672721695944,.212532807924905, ,.923946066247015, , , , , ,4,8,7,9, ,3, , 
3936,5,-.93, , , ,-.0323333333333333,-.625555555555556,.201333333333333,.0754, ,.6205, , , , , ,.349465115092575,.819845338515117,.63113106740393,1.05996343752456, ,.583030562118005, , , , , ,6,18,12,10, ,12, , 
2395,5,1.88, , , ,-.0325,-.191,.328857142857143,.000299999999999945, ,.308, , , , , ,1.1958476770336,.451520605446592,.694571433468492,1.20237995935838, ,.205060966544099, , , , , ,4,8,7,10, ,2, , 
3910,5,1.46, , , ,-.033,-.20325,-.121875,.385555555555556, ,-.0346666666666667, , , , , ,1.16633471467957,.785823635247939,.922625359271806,.916603800874608, ,.914670614665921, , , , , ,4,8,8,9, ,3, , 
3930,5,.69, , , ,-.0333333333333333,-.496333333333333,-.0758333333333333,.0663, ,-.4002, , , , , ,.765577603294837,.934245766121074,1.20559324011296,1.05172520425402, ,2.44713423325235, , , , , ,6,12,12,20, ,10, , 
3936,5,-.92, , , ,-.0353333333333333,-.2328,-.139666666666667,-.339, ,.423142857142857, , , , , ,.351005792924656,.720178603578745,.575358122995556,1.04765834125444, ,.717607012351346, , , , , ,6,20,12,10, ,14, , 
3935,5,-.92, , , ,-.0353333333333333,.0714,-.139666666666667,.0662, ,.135571428571429, , , , , ,.351005792924656,1.11141495401133,.575358122995556,1.05773414008961, ,.871153763190448, , , , , ,6,20,12,10, ,14, , 
3930,5,1.05, , , ,-.0355,1.074,-.02375,-.401, ,.107, , , , , ,.75079329474135,2.30066425190639,.896016926923445,.43951524098582, ,.772705894891452, , , , , ,8,16,16,18, ,6, , 
3910,5,-1.07, , , ,-.036,.366,.031,-.117, ,-.538142857142857, , , , , ,.424604521878889,1.20594220425359,.549470654357446,1.26483384943109, ,.815745758712323, , , , , ,3,11,5,4, ,7, , 
3911,5,.68, , , ,-.036,-.174,.396625,.028, ,-.7635, , , , , ,1.05772050498545,.510990704416431,1.177691560093,1.33173730517696, ,.627203714912468, , , , , ,4,9,8,9, ,2, , 
3960,4,-3.49, , , ,-.0363333333333333,-.0244,-.238615384615385, , ,.4655, , , , , ,1.31659801508788,1.08324360654061,.730762562722615, , ,.77705491011468, , , , , ,3,10,13, , ,4, , 
2064,5,-1.18, , , ,-.0370000000000001,-.251,.3825, , ,-.558833333333333, ,.33, , , ,.738066731400352,1.37890989553342,.491127565622503, , ,1.56772311543419, , , , , ,5,5,8, , ,6, ,1
3934,5,-1.06, , , ,-.0373333333333333,.198,-.013,-.09125, ,-.296142857142857, , , , , ,.38029181777507,1.2514524894431,.479202367576486,1.22376266956815, ,1.01131923417217, , , , , ,6,22,12,8, ,14, , 
3905,5,.71, , , ,-.0376666666666666,.195833333333333,.0615,-.160666666666667, ,.082, , , , , ,.858007769972588,.827198021435416,.680763909149126,.800727950055448, ,.837654343986826, , , , , ,3,6,6,9, ,6, , 
3936,5,.71, , , ,-.0376666666666666,-.1385,.0615,.0696666666666667, ,.0576666666666667, , , , , ,.767425479552684,.83831839254112,.649082919482277,.637679617141435, ,.666318424196902, , , , , ,6,12,12,18, ,12, , 
3867,5,-.9, , , ,-.038,.215375,.0706666666666667,.00239999999999996, ,.0758571428571428, , , , , ,.393584806617329,1.32839924479481,.538219533895479,1.16225634005584, ,.978565519620672, , , , , ,3,8,6,5, ,7, , 
2395,5,.86, , , ,-.03825,.03425,.086375,-.35675, ,.757, , , , , ,.967266724676636,.507005987566786,.744964608459451,.453616499447968, , , , , , , ,4,8,8,8, ,1, , 
3936,5,-.9, , , ,-.0386666666666667,.5755,-.462,1.09333333333333, ,-.7395, , , , , ,1.78939550314252,1.40946292156719,.53215923795933,2.59881208156614, ,.7765901575009, , , , , ,6,12,12,18, ,12, , 
3910,5,-.89, , , ,-.0393333333333333,-.100444444444444,.1895,-.37175, ,.364714285714286, , , , , ,.394159020362763,.63757687989589,.66176302405015,.955537675866316, ,.812514556646159, , , , , ,3,9,6,4, ,7, , 
3929,5,1.92, , , ,-.0395,-.50725,.373714285714286,.0498888888888889, ,.38, , , , , ,1.02803460197463,.62193241862226,.882150120537789,.74035276876785, ,.13041165592078, , , , , ,8,16,14,18, ,6, , 
3933,5,.85, , , ,-.0395000000000001,.4625,.3804,-.422, ,.76, , , , , ,1.20608471233713,1.06154321626583,1.61659210824637,.232260825170951, ,0, , , , , ,4,8,10,12, ,2, , 
3932,5,0, , , ,-.04,.565833333333333,.082,-.5948, ,-.175666666666667, , , , , ,.773649360714099,1.45050516801018,.596185280671109,.410189874732828, ,.692706190723504, , , , , ,4,12,10,10, ,6, , 
4054,4,-1.58, , , ,-.0402500000000001,.402,-.014, , ,.143857142857143, , , , , ,1.15075087805021,.360624458405139,.821949359753994, , ,.815082292076783, , , , , ,4,2,9, , ,7, , 
3905,5,1.79, , , ,-.0405,.430111111111111,-.335142857142857,.101666666666667, ,-.559, , , , , ,1.13678655281749,1.38668096947752,1.42594476617802,.859002619320803, , , , , , , ,4,9,7,9, ,1, , 
3934,5,1.05, , , ,-.041,-.476,.172857142857143,.171, ,.0861666666666667, , , , , ,1.33714322344317,1.25634766467943,.698490334401806,1.15205681678071, ,.783137841499106, , , , , ,4,12,14,12, ,12, , 
3934,4,-3.34, , , ,-.041,.615555555555556,-.385923076923077, , ,-.0255, , , , , ,.966816218316594,1.45469633872795,1.06177793998847, , ,1.17311368344492, , , , , ,6,18,26, , ,8, , 
2407,5,-.7, , , ,-.042,.193727272727273,.1965,-.5984, ,.165, , , , , ,.3642018671012,1.3012001453204,.551107158363961,.290385605703864, ,.945714368436193, , , , , ,3,11,6,5, ,7, , 
3934,5,-.7, , , ,-.042,.508909090909091,-.407,.1692, ,-.448285714285714, , , , , ,.325752052948251,1.54666784408076,1.45778000584949,.768809584863364, ,.734045841009468, , , , , ,6,22,12,10, ,14, , 
3910,5,1, , , ,-.0426666666666667,-.68275,.251333333333333,.317, ,-.0785, , , , , ,1.07254152988746,.449517055664558,.706702955043112,.891756693274573, ,1.10803632611932, , , , , ,3,4,6,4, ,2, , 
3932,5,-.2, , , ,-.04325,-.579375,.291142857142857,.5932, ,-.1595, , , , , ,1.20747987265095,.601200784541515,1.19918375169516,1.60177571200807, ,.716491684064326, , , , , ,8,16,14,20, ,4, , 
4143,7,-.39, , , ,-.044,-.188666666666667,-.0951428571428571,.40175,.8295,-.566666666666667,.6445, , , , , ,.927094745248115,.707577894079851,.975715933729348,2.28607622357611,1.13319651134891,.408000612744638, , , , ,1,6,7,4,2,3,2, 
3914,5,.18, , , ,-.044,.4388,.938,-.284375, ,-.8562, , , , , ,.638711202344221,1.25031504029984,1.73366403896487,.904216146331017, ,.901356033984352, , , , , ,3,5,5,8, ,5, , 
3935,5,.18, , , ,-.044,-.0296000000000001,-.167,.257375, ,.0768, , , , , ,.57128066657292,.984202011784166,.675209267972201,.713601744672755, ,.575846198602061, , , , , ,6,10,10,16, ,10, , 
3960,5,-.69, , , ,-.0453333333333334,-.140454545454545,.193333333333333,.25425, ,-.140857142857143, , , , , ,.368219137652205,.792347696865002,.549944239597676,.909101158654342, ,1.0620055600249, , , , , ,3,11,6,4, ,7, , 
3936,5,-.69, , , ,-.0453333333333334,-.111636363636364,-.413666666666667,1.4745, ,-.453428571428571, , , , , ,.329345208962673,.805496389129357,1.46448795478043,.496272102782334, ,.736299867245333, , , , , ,6,22,12,8, ,14, , 
3910,5,1.21, , , ,-.0456666666666667,.143777777777778,-.403142857142857,.353777777777778, ,.133333333333333, , , , , ,1.02073715193155,.809501664262925,1.01847752856432,1.42968526062363, ,.649483897670553, , , , , ,3,9,7,9, ,3, , 
750,4,-3.27, , , ,-.04625,-.004,.107153846153846, , ,-.18575, , , , , ,1.20189444212044,1.77721443356089,1.17272182309317, , ,.707434036972117, , , , , ,4,8,13, , ,4, , 
3914,5,.19, , , ,-.0466666666666667,.358,.149,-.016, ,-.4478, , , , , ,.640656174038254,1.49819535886791,.691247784806577,.798315011222298, ,1.10371540715893, , , , , ,3,4,5,8, ,5, , 
3936,5,.86, , , ,-.0469999999999999,.03425,-.410125,.1885, ,.757, , , , , ,1.08883266456723,.489814318560275,.415853640118732,1.01050047006422, ,0, , , , , ,8,16,16,16, ,2, , 
3911,4,-.83, , , ,-.047,.303333333333333,-.461076923076923, , ,.569, , , , , ,.463410545125306,.437144712881215,1.35714715865908, , ,.779356572222668, , , , , ,4,9,13, , ,4, , 
3937,5,-.24, , , ,-.0473333333333333,.64475,-.419,-.0986666666666667, ,.1884, , , , , ,1.63992056718204,1.50167247237396,.892631742977712,.922842667108156, ,.593347041040158, , , , , ,6,8,8,18, ,10, , 
3936,5,-.19, , , ,-.0485,.059,-.700125,.1683, ,.3922, , , , , ,.687624170604844,.969612752024688,.961893887079027,1.15506555293583, ,.957239410434448, , , , , ,4,10,16,20, ,10, , 
3960,4,-3.06, , , ,-.0485,.705125,-.220538461538462, , ,-.24875, , , , , ,.964770957274316,1.11620357046297,.750982868799794, , ,.743590108863748, , , , , ,4,8,13, , ,4, , 
3936,4,-2.18, , , ,-.04925,.056,-.103, , ,.831, , , , , ,.763580803096269,.744256755190747,.737241887035727, , ,.933486552049435, , , , , ,8,18,26, , ,8, , 
3897,5,-.99, , , ,-.0493333333333333,-.545545454545455,-.7475,1.1292, ,.465857142857143, , , , , ,.430351406798367,.640723710133528,1.68567680769476,1.18933203942381, ,1.64928483779803, , , , , ,3,11,6,5, ,7, , 
3936,5,-.99, , , ,-.0493333333333333,-.152909090909091,-.548,.1434, ,.327857142857143, , , , , ,.384917999925525,.909118616027996,1.12732055617009,1.05792849999946, ,.543647914504466, , , , , ,6,22,12,10, ,14, , 
3935,5,-.99, , , ,-.0493333333333333,-.168272727272727,.310166666666667,.0522, ,.0145714285714286, , , , , ,.384917999925525,.755169497329553,.494827579398454,.819729332022332, ,.845616180825985, , , , , ,6,22,12,10, ,14, , 
3932,5,-.99, , , ,-.0493333333333333,.0181818181818182,-.0271666666666667,.5226, ,-.642428571428572, , , , , ,.384917999925525,.719118748811193,.48316284349413,.913569945020328, ,1.00751390250272, , , , , ,6,22,12,10, ,14, , 
491,8,.27, , , ,-.0503333333333333,.472,-1.2045,.18225,.642666666666667,-.3625,.85,-.5505, , , ,.763427359565619,1.0287166762525,.211424927574778,.800191383357756,.863635532694975,1.26319448225521, ,.617304219975856, , , ,3,4,2,4,3,6,1,2
3911,5,-.83, , , ,-.051,.3371,-.3065,.6355, ,-.250285714285714, , , , , ,.4012866805664,1.38635777408928,1.23298771283415,.882137744346086, ,.789027400091555, , , , , ,3,10,6,4, ,7, , 
3867,5,-.83, , , ,-.051,.7824,-.4305,-.864, ,.039, , , , , ,.4012866805664,1.22527540668301,1.10875114430606,.270945258923889, ,.765203023168797, , , , , ,3,10,6,4, ,7, , 
3934,5,-.98, , , ,-.0513333333333333,.0947777777777777,.2988,-.221666666666667, ,-.116666666666667, , , , , ,.386460174748533,1.22286421522951,.54445095687715,1.02026244989545, ,.852530706813899, , , , , ,6,18,10,6, ,12, , 
3999,5,-2.12, , , ,-.0526,.1985,-.0638888888888889,-.18, ,-.24075, , , , , ,.871615339470342,.720842493198063,1.21675710851061, , ,1.08146763705624, , , , , ,5,6,9,1, ,4, , 
3897,5,.86, , , ,-.0526666666666667,-.2274,-.0398333333333333,.39125, ,.176285714285714, , , , , ,.21715048545498,1.09223259631108,1.61337489960228,.339959188727118, ,.485383255543395, , , , , ,3,10,6,4, ,7, , 
3929,5,.86, , , ,-.0526666666666667,.2801,.140166666666667,-.17275, ,-.154, , , , , ,.194225298729766,.704015766868896,.389370782237967,.954748246547599, ,.798751525820139, , , , , ,6,20,12,8, ,14, , 
3909,5,-.96, , , ,-.0543333333333333,.128,-.0336666666666667,.522333333333333, ,-.414142857142857, , , , , ,.433799877055461,1.25253415123102,.508679335796793,.787200313346821, ,1.26930564070432, , , , , ,3,11,6,3, ,7, , 
3867,5,-.96, , , ,-.0543333333333333,.621818181818182,-.577166666666667,-.148666666666667, ,-.268142857142857, , , , , ,.433799877055461,1.39570511342345,1.24088039982372,1.10463991116261, ,.819576400459699, , , , , ,3,11,6,3, ,7, , 
3930,5,-.96, , , ,-.0543333333333333,-.0100909090909091,-.577166666666667,-.102333333333333, ,.642142857142857, , , , , ,.388002405490825,1.41865284552067,1.18313303896003,.79697745681209, ,.571743468180086, , , , , ,6,22,12,6, ,14, , 
3934,5,.14, , , ,-.0545,.389285714285714,-.113,-.1075, ,.00683333333333334, , , , , ,.813486529288183,1.19800227485153,1.05351382744385,.67756549498923, ,.607452030778538, , , , , ,4,14,14,20, ,12, , 
3935,5,-.8, , , ,-.0546666666666667,-.480333333333334,.0378333333333334,.19125, ,.378428571428571, , , , , ,.361490617674466,.627972460992284,.513053751097438,1.1012116378919, ,.698613320391597, , , , , ,6,18,12,8, ,14, , 
3960,5,-.65, , , ,-.055,-.328,.184833333333333,.4894, ,.203285714285714, , , , , ,.378786219390305,.886936976340484,.547648579534967,1.11756713444875, ,.892999573401487, , , , , ,3,11,6,5, ,7, , 
3867,5,-.65, , , ,-.055,.343818181818182,-1.27133333333333,.0820000000000001, ,.143428571428571, , , , , ,.378786219390305,1.14535189511188,1.45023414201524,1.04684526077162, ,.954042426929197, , , , , ,3,11,6,5, ,7, , 
3960,4,-3.49, , , ,-.055,.8921,-.041076923076923, , ,-1.44325, , , , , ,1.37935528418171,1.38318757866667,1.57109375179302, , ,1.26699444223985, , , , , ,3,10,13, , ,4, , 
3934,5,-.65, , , ,-.055,-.131818181818182,-.1485,.5214, ,.241285714285714, , , , , ,.338796694198748,.826780654758111,.543433779523571,1.12949479365285, ,1.17573174783075, , , , , ,6,22,12,10, ,14, , 
3930,5,-.65, , , ,-.055,.0397272727272727,-.4115,.131, ,.135142857142857, , , , , ,.338796694198748,.872652234328156,1.43342751980889,1.18298436168869, ,.578489659124764, , , , , ,6,22,12,10, ,14, , 
3929,4,-3.49, , , ,-.055,-.1846,-.0953076923076923, , ,.4655, , , , , ,1.23373287222154,.881725127236374,.678626069008892, , ,.719413054411124, , , , , ,6,20,26, , ,8, , 
3933,4,-3.49, , , ,-.055,.2801,-.0914615384615384, , ,-.03475, , , , , ,1.23373287222154,1.03642690350829,.908924957552349, , ,.852443337036042, , , , , ,6,20,26, , ,8, , 
3937,4,-3.69, , , ,-.05525,-.181875,-.15725, , ,.8525, , , , , ,.826817435368033,.493979065008495,.79704389983292, , ,.978010955241008, , , , , ,8,16,24, , ,8, , 
3936,5,1.74, , , ,-.05575,-.122125,.120125,.0376666666666667, ,-.294, , , , , ,1.0313781002689,1.22076134031186,.816777968605912,.839996638648737, ,1.37608168362202, , , , , ,8,16,16,18, ,6, , 
803,5,1.74, , , ,-.056,-.884285714285715,.6034,-.290307692307692, ,.647, , , , , ,.793467075561425,3.83784530321749,1.04275394988463,.818559546257467, ,.732537598579987, , , , , ,4,7,5,13, ,4, , 
3937,5,.23, , , ,-.056,-.2085,.1012,-.142222222222222, ,.029, , , , , ,.577218156332595,1.20957383286133,1.04240009380063,.971254104726313, ,1.46039933655909, , , , , ,6,8,10,18, ,10, , 
3935,5,.23, , , ,-.056,.22,.5432,-.114, ,-.3528, , , , , ,.577218156332595,.902826355713782,.555411119002052,.853058028506854, ,.682714972249279, , , , , ,6,8,10,18, ,10, , 
3910,5,-.06, , , ,-.0560000000000001,-.205,.222166666666667,-.338666666666667, ,.517285714285714, , , , , ,.892368757857423,1.32259139570768,.827061646231202,.697802622523017, ,1.29682377552307, , , , , ,2,7,6,9, ,7, , 
3932,5,-.06, , , ,-.0560000000000001,.116714285714286,-.482333333333333,.111666666666667, ,-.0967142857142857, , , , , ,.728616039717308,.789533399553805,.610841347254057,.745337507442098, ,1.01290742447148, , , , , ,4,14,12,18, ,14, , 
3905,5,.44, , , ,-.0565,.8254,-.0842857142857143,-.1589, ,-.0596000000000001, , , , , ,1.67937860531805,.481496936646538,.594483729602337,.636672504336239, ,1.19336134510885, , , , , ,2,5,7,10, ,5, , 
3937,5,1.6, , , ,-.0573333333333334,-.0171428571428571,.24825,-.219166666666667, ,.522, , , , , ,1.17951899801006,.78985888293103,.84523318281604,.77631095378701, ,0, , , , , ,6,14,16,12, ,2, , 
4054,4,-1.72, , , ,-.05775,.00083333333333326,.1622, , ,-.1644, , , , , ,.649117028483052,.887230165552697,.858374924558675, , ,.885701586314488, , , , , ,4,6,10, , ,5, , 
3887,5,1.03, , , ,-.0580000000000001,.9538,-1.1758,.302, ,-.176, , , , , ,1.59947553904397,2.30316579950294,2.13628057614163,.901410746182523, ,.992777920785913, , , , , ,2,5,5,4, ,2, , 
3933,5,1.21, , , ,-.0580000000000001,-.531888888888889,.190285714285714,.159222222222222, ,.133333333333333, , , , , ,.990888086516333,1.35642483753037,.814560894316349,.928758662729329, ,.58091605819315, , , , , ,6,18,14,18, ,6, , 
3929,5,1.21, , , ,-.0580000000000001,-.849888888888889,-.0412857142857143,.152444444444444, ,.888666666666667, , , , , ,.990888086516333,3.02649276515183,.822006122808137,.80154895797209, ,.6142841904743, , , , , ,6,18,14,18, ,6, , 
3934,4,-2.15, , , ,-.0585,.0551,.0482307692307693, , ,.1315, , , , , ,.770792727373208,.586164060023436,.682803767282654, , ,.379570057527499, , , , , ,8,20,26, , ,8, , 
750,6,-1.06, , , ,-.0585000000000001,.103333333333333,-.0854285714285714, ,-.415,.073625,.898, , , , ,1.05853885143626,1.14608391199481,.825228020436949, , ,.889458252051695, , , , , ,2,3,7, ,1,8,1, 
1357,5,2.36, , , ,-.05875,-.1085,.313375,-.151875, ,.357, , , , , ,.92937698666006,.78518914918636,.564274486777997,.95283388411322, , , , , , , ,4,8,8,8, ,1, , 
803,5,2.01, , , ,-.0589999999999999,.6245,-1.03728571428571,-.457, ,.2895, , , , , ,1.14951902985553,.887402469490109,3.34961643148813,.965270946418673, ,.193040151263927, , , , , ,4,8,7,9, ,2, , 
