trueloc,facrasch,facse,idall,id1,id2,id3,id4,  seall,se1,se2,se3,se4,  zall,z1,z2,z3,z4,  zzall,zz1,zz2,zz3,zz4
 0.185, 0.551, 0.439, 0.551, 1.274, 0.121, 0.521, 0.437, 0.439, 1.129, 0.998, 0.940, 0.694,-0.014, 0.310,-0.290, 0.006,-0.047, 1.109, 0.694, 2.726, 1.045, 0.870
-0.332,-0.406, 0.442,-0.406,-1.674,-2.367, 0.448, 0.375, 0.442, 1.152, 1.917, 0.944, 0.704, 0.000,-0.506,-0.634, 0.412, 0.364, 0.901, 0.733, 0.087, 1.124, 0.933
-1.047,-0.539, 0.465,-0.539,-0.917, 0.015,-2.093,-0.077, 0.465, 1.161, 1.049, 1.886, 0.686,-0.041,-0.189, 0.137,-0.546, 0.197, 0.603, 0.619, 0.610, 0.006, 0.824
-0.712,-0.265, 0.461,-0.265,-0.724,-0.705,-2.219, 0.908, 0.461, 1.064, 0.970, 1.927, 0.725,-0.016,-0.144,-0.192,-0.618, 0.436, 0.738, 1.254, 0.636, 0.115, 0.623
 0.483, 0.540, 0.429, 0.540, 0.487,-0.464, 3.593,-0.030, 0.429, 0.960, 1.121, 1.934, 0.661, 0.032, 0.010,-0.421, 1.064,-0.245, 1.066, 1.296, 0.784, 0.377, 0.961
 0.172,-0.261, 0.444,-0.261,-0.994,-0.849,-0.779, 0.654, 0.444, 1.145, 0.984, 1.002, 0.720,-0.009,-0.282,-0.299,-0.172, 0.354, 0.914, 1.018, 1.156, 1.310, 0.639
 0.292, 0.489, 0.438, 0.489, 1.304, 0.518, 0.620, 0.112, 0.438, 1.152, 1.041, 1.044, 0.650, 0.005, 0.341,-0.025, 0.127,-0.209, 1.289, 0.473, 1.201, 3.027, 1.225
-0.685,-0.963, 0.465,-0.963,-2.229,-0.914,-0.769,-0.524, 0.465, 1.178, 1.187, 1.045, 0.670,-0.002,-0.485,-0.070, 0.023, 0.262, 0.935, 0.461, 0.533, 0.482, 1.627
 1.942, 1.225, 0.501, 1.225,-0.134, 1.713, 2.556, 1.145, 0.501, 0.998, 1.254, 1.888, 0.728,-0.157,-0.896,-0.096, 0.484,-0.139, 2.185, 4.272, 3.329, 0.011, 1.910
 1.904, 1.547, 0.537, 1.547, 1.248, 1.059, 1.234, 2.358, 0.537, 1.139, 1.027, 1.191, 1.104, 0.075,-0.059,-0.133, 0.016, 0.276, 0.487, 1.063, 0.766, 0.501, 0.184
 1.510, 2.188, 0.667, 2.188, 3.689, 1.200, 1.927, 1.865, 0.667, 1.969, 1.235, 1.228, 1.073, 0.072, 0.460,-0.128, 0.015, 0.006, 0.489, 0.132, 0.607, 0.520, 0.631
 0.149,-0.182, 0.437,-0.182,-0.375, 0.119, 0.796,-0.735, 0.437, 0.928, 1.001, 0.991, 0.741, 0.005,-0.105, 0.156, 0.462,-0.244, 1.109, 1.346, 0.786, 1.908, 0.957
 1.779, 1.459, 0.517, 1.459, 0.729, 0.977, 3.346, 1.154, 0.517, 1.167, 1.106, 1.907, 0.740,-0.002,-0.141,-0.089, 0.600,-0.190, 0.965, 0.959, 0.390, 0.091, 1.679
-0.971,-0.765, 0.454,-0.765,-1.705,-2.847,-0.411, 0.133, 0.454, 1.208, 1.912, 0.961, 0.667,-0.013,-0.357,-0.681, 0.126, 0.423, 0.905, 0.380, 0.081, 0.973, 1.241
-0.538,-0.255, 0.431,-0.255,-1.955,-0.174,-1.490, 1.113, 0.431, 1.162, 0.964, 1.149, 0.746,-0.022,-0.749,-0.001,-0.510, 0.575, 0.992, 1.001, 0.776, 0.599, 0.766
-1.332,-2.197, 0.574,-2.197,-1.719,-2.954,-0.924,-2.836, 0.574, 1.267, 1.927, 1.084, 1.064,-0.077, 0.025,-0.345, 0.378,-0.221, 0.474, 0.449, 0.030, 0.887, 0.473
 0.132, 0.319, 0.448, 0.319,-0.155, 0.756, 1.737,-0.338, 0.448, 0.944, 0.946, 1.273, 0.793, 0.010,-0.202, 0.230, 0.590,-0.284, 1.772, 1.195, 1.172, 1.924, 2.484
 0.101, 0.053, 0.437, 0.053, 1.585,-0.466,-1.202, 0.179, 0.437, 1.174, 1.012, 1.172, 0.695, 0.015, 0.617,-0.211,-0.457, 0.064, 0.923, 0.641, 0.643, 1.749, 0.756
 2.680, 3.699, 1.048, 3.699, 3.060, 3.813, 2.629, 2.569, 1.048, 1.905, 1.925, 1.907, 1.152, 0.078, 0.176, 0.247, 0.140,-0.087, 0.220, 0.004, 0.018, 0.004, 0.523
 2.212, 2.103, 0.629, 2.103, 2.885, 0.309, 2.810, 2.341, 0.629, 1.885, 0.989, 1.906, 1.074, 0.061, 0.372,-0.658, 0.346, 0.123, 0.601, 0.002, 1.614, 0.017, 0.487
 1.998, 1.697, 0.538, 1.697, 3.229, 2.264, 2.975, 0.373, 0.538, 1.907, 1.920, 1.911, 0.709, 0.020, 0.519, 0.315, 0.450,-0.592, 0.820, 0.043, 0.023, 0.043, 1.432
 0.052, 0.078, 0.426, 0.078,-1.910, 0.639,-0.361, 0.838, 0.426, 1.183, 0.946, 0.928, 0.678,-0.012,-0.870, 0.274,-0.207, 0.371, 1.431, 1.133, 1.484, 0.842, 1.639
-0.769,-1.296, 0.493,-1.296,-2.087,-0.235,-0.840,-1.815, 0.493, 1.892, 0.917, 0.986, 0.810,-0.009,-0.367, 0.614, 0.175,-0.233, 0.926, 0.010, 2.402, 1.046, 0.572
 0.358, 0.664, 0.460, 0.664, 1.432, 0.888, 1.706,-0.039, 0.460, 1.187, 1.044, 1.278, 0.658, 0.034, 0.313, 0.118, 0.342,-0.302, 0.785, 0.989, 0.780, 0.356, 0.925
-0.341,-0.728, 0.468,-0.728, 0.512, 0.580,-1.366,-1.858, 0.468, 1.007, 0.961, 1.299, 0.840,-0.021, 0.511, 0.489,-0.243,-0.431, 0.789, 0.977, 1.317, 0.230, 0.467
 1.203, 2.504, 0.646, 2.504, 2.960, 2.091, 1.332, 3.615, 0.646, 1.925, 1.244, 0.987, 1.855,-0.092, 0.297,-0.496,-0.853, 0.297, 1.715, 0.022, 4.432, 4.324, 0.007
-1.531,-1.456, 0.501,-1.456,-2.700,-2.371,-0.536,-0.994, 0.501, 1.915, 1.178, 0.986, 0.735,-0.046,-0.436,-0.362, 0.303, 0.133, 0.682, 0.050, 0.435, 0.945, 0.939
 1.132, 1.506, 0.516, 1.506, 1.011, 1.456, 0.860, 2.397, 0.516, 1.139, 1.072, 0.991, 1.092,-0.012,-0.184,-0.139,-0.243, 0.253, 1.120, 1.612, 2.325, 1.102, 0.615
 0.873, 1.448, 0.521, 1.448, 3.160, 0.992, 1.500, 0.906, 0.521, 1.912, 1.144, 1.165, 0.724,-0.088, 0.557,-0.459, 0.095,-0.317, 1.635, 0.069, 3.976, 0.593, 1.913
-0.832,-0.436, 0.439,-0.436,-0.851,-0.792,-0.639, 0.027, 0.439, 1.050, 0.949, 1.012, 0.677,-0.000,-0.161,-0.165,-0.079, 0.202, 0.731, 0.506, 0.828, 0.843, 0.903
-0.049,-0.102, 0.444,-0.102,-0.127, 0.241,-1.128, 0.182, 0.444, 1.033, 1.110, 1.178, 0.669, 0.033, 0.020, 0.248,-0.396, 0.147, 0.970, 0.686, 1.434, 1.229, 0.956
 0.987, 1.158, 0.502, 1.158, 0.248, 2.967, 0.491, 1.307, 0.502, 0.961, 1.941, 1.035, 0.822,-0.019,-0.371, 0.581,-0.240,-0.031, 1.143, 1.396, 0.099, 1.073, 1.611
-0.192, 0.084, 0.427, 0.084,-0.429, 0.895, 0.839,-0.316, 0.427, 0.931, 0.978, 1.182, 0.678, 0.027,-0.257, 0.386, 0.311,-0.153, 0.943, 1.450, 1.136, 0.354, 1.011
 0.511, 0.590, 0.440, 0.590, 1.191, 1.104, 1.261,-0.217, 0.440, 1.010, 0.923, 1.170, 0.660,-0.025, 0.241, 0.239, 0.173,-0.389, 1.120, 0.653, 1.055, 1.692, 1.229
 0.033,-0.410, 0.456,-0.410,-0.386,-0.875,-1.357, 0.122, 0.456, 0.933, 1.166, 1.249, 0.703,-0.031,-0.003,-0.223,-0.337, 0.203, 0.719, 1.251, 0.473, 0.332, 0.870
-1.326,-1.131, 0.461,-1.131,-1.154,-3.258,-1.748,-0.001, 0.461, 0.947, 1.940, 1.136, 0.728, 0.091,-0.024,-0.678,-0.276, 0.717, 1.655, 1.110, 0.141, 0.596, 2.747
-0.257,-0.081, 0.444,-0.081,-0.750, 0.657,-1.652, 0.748, 0.444, 0.956, 1.002, 1.178, 0.751, 0.029,-0.287, 0.480,-0.680, 0.316, 1.144, 1.139, 2.134, 0.943, 0.637
 0.686, 0.645, 0.482, 0.645, 0.650, 1.977, 1.674,-0.325, 0.482, 1.142, 1.902, 1.179, 0.737,-0.077,-0.265, 0.471, 0.409,-0.501, 1.419, 3.327, 0.032, 0.680, 1.473
-0.708,-0.397, 0.439,-0.397,-0.468,-0.760,-0.234,-0.262, 0.439, 0.972, 0.996, 0.949, 0.708,-0.016,-0.056,-0.138, 0.092, 0.011, 0.885, 0.670, 2.620, 0.798, 0.527
 2.665, 1.528, 0.515, 1.528, 1.387, 2.754, 0.878, 1.488, 0.515, 1.133, 1.912, 0.933, 0.819, 0.020,-0.152, 0.441,-0.295, 0.053, 0.892, 2.055, 0.037, 1.421, 0.646
 2.223, 1.729, 0.496, 1.729, 2.567, 1.552, 1.442, 1.615, 0.496, 1.900, 1.139, 0.996, 0.715, 0.026, 0.369,-0.044,-0.095,-0.051, 0.920, 0.018, 1.181, 1.574, 1.137
-0.426,-0.072, 0.447,-0.072,-0.252, 1.331,-0.718,-0.293, 0.447, 0.970, 1.187, 0.983, 0.714,-0.028,-0.087, 0.567,-0.408,-0.106, 1.133, 1.892, 0.705, 2.250, 0.581
 0.534, 0.132, 0.430, 0.132,-0.503, 0.265,-1.354, 1.158, 0.430, 0.965, 0.978, 1.176, 0.811, 0.007,-0.269, 0.019,-0.567, 0.425, 0.789, 0.698, 1.343, 0.478, 0.564
 1.381, 1.254, 0.487, 1.254, 0.641, 1.692, 1.833, 1.107, 0.487, 1.036, 1.195, 1.198, 0.737, 0.016,-0.221, 0.144, 0.244,-0.044, 0.870, 1.050, 1.355, 0.468, 0.970
-0.922,-1.285, 0.529,-1.285,-0.635,-2.375,-2.215,-0.774, 0.529, 1.014, 1.913, 1.888, 0.742, 0.018, 0.554,-0.419,-0.398, 0.177, 1.169, 3.448, 0.027, 0.006, 1.182
-0.217,-0.556, 0.442,-0.556,-0.194,-0.759,-0.729,-0.580, 0.442, 0.957, 0.965, 1.156, 0.693,-0.033, 0.148,-0.099,-0.133,-0.042, 0.902, 1.162, 1.141, 0.584, 1.095
 1.153, 1.204, 0.516, 1.204, 1.369, 0.106, 2.254, 1.250, 0.516, 1.150, 0.994, 1.891, 0.801, 0.037, 0.128,-0.389, 0.416, 0.014, 0.784, 0.613, 1.173, 0.015, 1.104
 1.274, 1.317, 0.583, 1.317, 2.546, 2.361, 0.164, 0.903, 0.583, 1.970, 1.897, 0.998, 0.852, 0.032, 0.405, 0.415,-0.556,-0.052, 0.782, 0.096, 0.016, 2.142, 0.725
-0.549,-0.771, 0.475,-0.771,-1.827,-0.715,-1.516,-0.139, 0.475, 1.284, 1.139, 1.218, 0.689, 0.014,-0.356, 0.052,-0.291, 0.333, 0.954, 0.237, 1.499, 0.465, 1.324
-1.293,-1.280, 0.484,-1.280,-1.828,-2.660,-0.701,-0.594, 0.484, 1.144, 1.179, 0.999, 0.723, 0.016,-0.156,-0.546, 0.176, 0.304, 1.196, 1.460, 0.708, 0.834, 1.558
 2.657, 2.827, 0.754, 2.827, 3.459, 1.745, 2.873, 2.467, 0.754, 1.897, 1.185, 1.914, 1.083, 0.047, 0.335,-0.197, 0.242,-0.072, 0.617, 0.012, 0.914, 0.013, 1.111
 1.428, 2.235, 0.762, 2.235, 2.568, 2.392, 1.989, 1.330, 0.762, 1.900, 1.900, 1.890, 0.847,-0.065, 0.288, 0.263, 0.220,-0.548, 1.491, 0.011, 0.009, 0.003, 3.533
-1.665,-1.344, 0.508,-1.344,-1.899,-1.515,-1.331,-0.895, 0.508, 1.165, 1.134, 1.023, 0.819, 0.017,-0.247,-0.120, 0.011, 0.222, 1.236, 0.628, 0.717, 1.709, 1.842
-1.520,-1.082, 0.499,-1.082, 0.214,-1.651,-1.353,-1.301, 0.499, 1.025, 1.174, 1.144, 0.827, 0.066, 0.541,-0.246, 0.261,-0.113, 1.445, 1.898, 0.575, 4.053, 0.718
 0.610, 0.615, 0.451, 0.615,-1.146, 3.710, 1.190, 0.247, 0.451, 1.170, 1.993, 1.200, 0.678, 0.056,-0.711, 1.012, 0.253,-0.135, 0.924, 0.652, 0.726, 0.585, 0.694
-0.682,-0.744, 0.455,-0.744, 0.770,-1.230, 0.216,-2.390, 0.455, 1.148, 1.157, 0.978, 1.105,-0.004, 0.642,-0.224, 0.563,-0.501, 1.040, 1.253, 0.646, 2.061, 0.302
 0.289,-0.758, 0.448,-0.758,-1.356,-0.729,-1.520,-0.036, 0.448, 1.168, 0.927, 0.924, 0.690, 0.015,-0.261, 0.015,-0.374, 0.348, 1.144, 0.438, 1.373, 1.120, 1.497
-0.439,-1.288, 0.493,-1.288,-0.318,-0.141,-2.778,-1.818, 0.493, 0.996, 0.943, 1.887, 0.828,-0.017, 0.372, 0.529,-0.526,-0.229, 0.895, 1.299, 1.788, 0.010, 0.567
-1.557,-0.982, 0.465,-0.982,-1.620,-0.420,-0.608,-1.041, 0.465, 0.960, 0.977, 1.136, 0.718,-0.024,-0.308, 0.254, 0.076,-0.070, 0.954, 1.329, 1.448, 1.066, 0.739
-0.159, 0.750, 0.441, 0.750, 0.271, 0.919, 2.045, 0.223, 0.441, 1.056, 0.986, 1.128, 0.683, 0.007,-0.194, 0.078, 0.551,-0.201, 0.867, 1.313, 0.856, 0.908, 0.707
 1.599, 2.044, 0.582, 2.044, 1.365, 1.402, 3.359, 2.013, 0.582, 1.136, 1.205, 1.947, 0.849,-0.067,-0.475,-0.373, 0.434, 0.038, 1.477, 3.646, 2.740, 0.085, 0.766
-0.067,-0.493, 0.462,-0.493,-1.993,-1.046, 0.805,-0.349, 0.462, 1.242, 1.273, 0.984, 0.704,-0.046,-0.658,-0.228, 0.521, 0.068, 1.090, 1.306, 0.250, 0.806, 1.438
 1.292, 0.894, 0.451, 0.894, 2.684, 1.931,-0.319, 0.360, 0.451, 1.905, 1.153, 1.146, 0.681, 0.013, 0.588, 0.421,-0.501,-0.220, 0.831, 0.057, 0.762, 0.661, 1.074
-1.088,-1.612, 0.536,-1.612,-0.910,-3.551,-3.276,-0.470, 0.536, 1.164, 1.927, 1.924, 0.697, 0.039, 0.109,-0.612,-0.531, 0.613, 1.312, 0.803, 0.116, 0.089, 2.265
 0.740, 1.151, 0.496, 1.151, 1.930, 0.328, 1.402, 1.060, 0.496, 1.175, 1.022, 1.144, 0.800,-0.014, 0.316,-0.458, 0.073,-0.001, 1.179, 0.644, 2.620, 1.303, 0.939
 0.121,-0.275, 0.443,-0.275, 2.110,-1.152,-0.951,-0.600, 0.443, 1.176, 0.949, 1.161, 0.727, 0.009, 1.151,-0.493,-0.279,-0.167, 1.263, 1.548, 1.729, 0.889, 0.571
 2.204, 2.011, 0.581, 2.011, 2.346, 2.068, 1.313, 2.182, 0.581, 1.223, 1.151, 1.141, 1.093, 0.064, 0.180, 0.047,-0.179, 0.137, 0.556, 0.368, 0.948, 1.265, 0.288
-1.556,-0.870, 0.467,-0.870,-1.113,-1.937, 0.791,-1.224, 0.467, 1.125, 1.175, 0.960, 0.804,-0.012,-0.103,-0.426, 0.780,-0.156, 0.993, 1.043, 0.695, 1.381, 0.789
 0.984, 0.833, 0.464, 0.833, 1.046,-0.800, 0.093, 2.141, 0.464, 1.014, 0.959, 0.976, 0.853, 0.014, 0.103,-0.782,-0.256, 0.503, 0.957, 0.474, 1.425, 0.981, 0.608
 0.876, 0.709, 0.460, 0.709, 2.658, 2.834,-0.064,-0.307, 0.460, 1.921, 1.934, 0.939, 0.713,-0.011, 0.636, 0.678,-0.422,-0.475, 1.253, 0.080, 0.134, 1.992, 1.530
 1.158, 0.336, 0.450, 0.336,-1.972, 0.536, 2.360, 0.554, 0.450, 1.133, 0.974, 1.189, 0.751,-0.007,-1.172, 0.047, 0.796, 0.147, 1.649, 1.586, 2.429, 0.708, 1.159
 0.710, 1.353, 0.551, 1.353,-0.078, 2.880, 1.999, 0.844, 0.551, 1.183, 1.928, 1.172, 0.859, 0.005,-0.313, 0.497, 0.280,-0.220, 0.959, 0.502, 0.078, 0.453, 1.810
-1.544,-2.667, 0.772,-2.667,-2.882,-2.390,-1.469,-2.691, 0.772, 1.965, 1.919, 1.192, 1.111,-0.075,-0.248,-0.204, 0.232,-0.077, 0.373, 0.032, 0.011, 1.003, 0.450
 0.988, 1.072, 0.478, 1.072, 2.194, 0.226, 2.298, 0.551, 0.478, 1.146, 0.963, 1.959, 0.683, 0.010, 0.461,-0.395, 0.424,-0.221, 1.039, 0.572, 1.673, 0.072, 1.381
 0.086,-0.381, 0.440,-0.381,-2.394, 0.474,-0.197,-0.142, 0.440, 1.886, 0.977, 0.982, 0.699,-0.016,-0.687, 0.362, 0.072, 0.086, 0.769, 0.010, 0.874, 1.206, 0.778
-1.340,-1.450, 0.508,-1.450,-2.471,-1.076,-1.782,-0.988, 0.508, 1.240, 1.156, 1.136, 0.736,-0.011,-0.385, 0.261,-0.161, 0.116, 0.993, 0.652, 2.351, 0.783, 0.815
 2.640, 4.814, 1.849, 4.814, 2.565, 3.040, 3.927, 3.467, 1.849, 1.890, 1.895, 1.922, 1.864, 0.101, 0.081, 0.101, 0.150, 0.085, 0.002, 0.000, 0.001, 0.006, 0.001
-1.680,-2.013, 0.643,-2.013,-2.375, 0.141,-2.408,-3.591, 0.643, 1.889, 0.969, 1.909, 1.874, 0.000,-0.299, 1.307,-0.293,-0.356, 0.988, 0.003, 3.175, 0.014, 0.029
 1.337, 2.222, 0.647, 2.222, 1.959, 2.555, 2.469, 1.730, 0.647, 1.151, 1.938, 1.894, 0.860,-0.076,-0.182, 0.277, 0.277,-0.377, 1.693, 2.000, 0.023, 0.008, 3.367
 0.060, 0.018, 0.440, 0.018, 0.747,-0.335, 0.162,-0.188, 0.440, 1.041, 0.950, 0.979, 0.674,-0.026, 0.308,-0.297, 0.012,-0.076, 1.142, 1.266, 2.335, 0.583, 1.079
 2.754, 1.979, 0.642, 1.979, 2.248, 0.812, 2.345, 1.836, 0.642, 1.890, 1.189, 1.902, 0.826, 0.063, 0.285,-0.211, 0.290,-0.024, 0.564, 0.004, 0.918, 0.012, 0.984
 2.099, 2.216, 0.574, 2.216, 2.087, 1.991, 3.583, 1.658, 0.574, 1.183, 1.193, 1.915, 0.833, 0.042, 0.052,-0.159, 0.465,-0.073, 0.719, 0.533, 1.934, 0.054, 0.662
 0.857, 0.418, 0.426, 0.418,-0.231,-0.072, 0.831, 0.736, 0.426, 1.011, 1.001, 0.961, 0.673,-0.008,-0.247,-0.310, 0.202, 0.157, 0.998, 1.036, 2.062, 0.871, 0.761
 1.566, 1.412, 0.523, 1.412, 2.383, 1.933, 0.216, 1.386, 0.523, 1.906, 1.141, 0.940, 0.842,-0.220, 0.393, 0.148,-0.697,-0.472, 2.926, 0.023, 1.447, 2.797, 5.426
 2.545, 1.463, 0.476, 1.463, 1.153, 1.036, 0.451, 2.942, 0.476, 1.149, 0.925, 0.952, 1.114, 0.014,-0.049,-0.189,-0.484, 0.395, 1.076, 0.971, 1.303, 1.388, 0.917
-0.634, 0.046, 0.432, 0.046,-0.804,-0.277, 1.118, 0.107, 0.432, 1.185, 0.959, 1.191, 0.665,-0.009,-0.339,-0.157, 0.384, 0.034, 0.928, 0.394, 0.799, 1.621, 1.063
 2.527, 2.708, 0.753, 2.708, 2.991, 2.534, 3.336, 1.611, 0.753, 1.893, 1.905, 1.909, 0.832, 0.078, 0.285, 0.221, 0.329,-0.223, 0.422, 0.006, 0.008, 0.018, 0.940
-1.600,-0.855, 0.452,-0.855,-1.821,-0.162,-0.764,-0.755, 0.452, 1.130, 0.976, 0.962, 0.731,-0.005,-0.404, 0.327, 0.078,-0.014, 0.933, 0.799, 1.597, 1.309, 0.688
-0.428,-0.794, 0.479,-0.794,-1.871,-1.105,-0.081,-0.642, 0.479, 1.889, 1.216, 0.991, 0.684,-0.035,-0.422,-0.179, 0.212, 0.107, 0.821, 0.014, 0.326, 0.757, 1.551
 0.794, 1.241, 0.490, 1.241, 1.967, 1.807, 1.605, 0.589, 0.490, 1.897, 1.184, 1.135, 0.669, 0.047, 0.350, 0.247, 0.151,-0.256, 0.689, 0.014, 0.412, 0.996, 1.023
 0.735, 0.624, 0.430, 0.624, 2.099, 0.633, 0.263, 0.150, 0.430, 1.167, 0.944, 0.960, 0.681, 0.029, 0.628,-0.003,-0.157,-0.163, 1.108, 0.945, 1.308, 0.796, 1.339
 2.994, 2.353, 0.644, 2.353, 1.429, 2.596, 3.309, 2.088, 0.644, 0.992, 1.905, 1.907, 1.076, 0.051,-0.313, 0.274, 0.391,-0.048, 0.631, 1.024, 0.011, 0.022, 1.038
 1.329, 0.971, 0.467, 0.971, 1.718,-0.498, 3.150, 0.820, 0.467, 1.251, 0.929, 1.958, 0.696, 0.024, 0.283,-0.783, 0.670,-0.024, 0.863, 0.295, 1.673, 0.208, 0.699
-0.742, 0.011, 0.454, 0.011, 0.587, 0.035,-2.535, 0.845, 0.454, 1.139, 1.058, 1.918, 0.836, 0.011, 0.260,-0.026,-0.844, 0.332, 0.587, 0.607, 0.511, 0.169, 0.437
-0.581, 0.125, 0.417, 0.125,-0.017, 0.039,-0.204, 0.386, 0.417, 0.938, 0.934, 0.963, 0.645, 0.007,-0.063, 0.009,-0.141, 0.114, 0.949, 1.202, 1.595, 0.850, 0.882
 0.031,-0.042, 0.434,-0.042,-1.001, 0.238, 0.968,-0.170, 0.434, 1.127, 1.039, 1.148, 0.695,-0.027,-0.390, 0.076, 0.330,-0.075, 0.995, 0.930, 1.739, 1.666, 0.574
 2.455, 2.229, 0.642, 2.229, 3.168, 2.804, 2.570, 1.237, 0.642, 1.969, 1.906, 1.905, 0.722, 0.036, 0.348, 0.323, 0.284,-0.387, 0.739, 0.075, 0.015, 0.014, 1.592
-0.702,-0.578, 0.447,-0.578,-0.483,-3.250,-0.480, 0.249, 0.447, 1.051, 1.919, 1.089, 0.663,-0.029,-0.008,-0.897,-0.070, 0.416, 1.099, 0.449, 0.197, 1.646, 1.272
 0.036, 0.671, 0.457, 0.671, 1.234,-0.318,-0.402, 1.652, 0.457, 1.184, 0.982, 1.025, 0.845, 0.028, 0.249,-0.425,-0.486, 0.401, 0.852, 0.486, 0.918, 1.254, 0.647
-0.888,-0.839, 0.458,-0.839, 0.690,-2.269,-1.179,-0.972, 0.458, 0.975, 1.898, 1.133, 0.687, 0.054, 0.891,-0.496,-0.053,-0.037, 1.375, 2.398, 0.032, 1.649, 1.282
-0.543,-0.533, 0.442,-0.533,-0.824,-1.145,-1.285, 0.218, 0.442, 0.960, 1.149, 1.160, 0.716, 0.002,-0.152,-0.254,-0.315, 0.366, 1.182, 1.690, 0.837, 0.763, 1.438
 2.039, 0.731, 0.443, 0.731, 1.616,-1.921,-0.693, 2.811, 0.443, 1.159, 1.192, 0.929, 1.071,-0.103, 0.216,-1.382,-0.773, 0.713, 1.874, 2.039, 2.109, 1.789, 0.404
 0.620, 0.199, 0.443, 0.199, 0.499,-1.815, 1.510, 0.278, 0.443, 1.040, 1.200, 1.139, 0.671,-0.028, 0.065,-0.820, 0.543, 0.035, 0.844, 0.607, 0.982, 0.747, 0.673
-0.483,-0.089, 0.438,-0.089, 0.316, 0.375, 0.606,-0.894, 0.438, 0.971, 1.027, 0.996, 0.737, 0.014, 0.185, 0.181, 0.390,-0.344, 1.190, 0.732, 0.677, 1.848, 1.473
 0.084, 0.748, 0.455, 0.748, 0.049, 0.917, 1.434, 0.758, 0.455, 1.013, 0.971, 1.237, 0.724,-0.018,-0.260, 0.094, 0.271,-0.099, 1.102, 0.504, 1.265, 0.387, 1.887
 2.281, 1.655, 0.570, 1.655, 0.968, 1.458, 3.095, 1.367, 0.570, 1.193, 1.161, 1.941, 0.811, 0.060,-0.075,-0.041, 0.473,-0.029, 0.644, 0.608, 1.152, 0.080, 0.781
 1.408, 1.823, 0.571, 1.823, 0.293, 1.979, 1.522, 2.661, 0.571, 1.079, 1.907, 1.131, 1.067, 0.052,-0.490, 0.261,-0.041, 0.265, 0.641, 1.227, 0.011, 0.956, 0.491
 1.735, 2.850, 0.764, 2.850, 3.713, 1.667, 1.722, 3.564, 0.764, 1.937, 1.214, 1.159, 1.867, 0.008, 0.353,-0.233,-0.555, 0.238, 0.901, 0.045, 1.016, 3.578, 0.008
-1.728,-2.563, 0.757,-2.563,-0.684,-2.881,-2.702,-3.481, 0.757, 1.007, 1.891, 1.898, 1.882, 0.034, 1.237,-0.288,-0.263,-0.259, 1.250, 5.190, 0.007, 0.007, 0.015
-0.422, 0.491, 0.435, 0.491, 0.473, 1.023,-0.296, 0.649, 0.435, 0.930, 1.154, 1.013, 0.680,-0.043,-0.014, 0.248,-0.466, 0.009, 1.112, 1.311, 0.483, 1.758, 1.236
 1.520, 1.845, 0.577, 1.845, 1.131, 1.735, 2.288, 2.213, 0.577, 0.947, 1.239, 1.934, 1.080, 0.060,-0.262, 0.026, 0.290, 0.122, 0.604, 1.063, 0.825, 0.026, 0.668
 1.024, 0.874, 0.457, 0.874,-0.948, 1.746, 1.984, 0.842, 0.457, 1.184, 1.224, 1.145, 0.762,-0.053,-0.811, 0.272, 0.453,-0.090, 1.500, 1.681, 1.710, 0.469, 1.764
 0.402,-0.463, 0.448,-0.463, 1.762,-1.708,-0.067,-1.085, 0.448, 1.237, 1.189, 0.983, 0.769, 0.010, 0.825,-0.466, 0.165,-0.237, 0.772, 0.783, 0.404, 0.746, 0.624
 1.551, 1.297, 0.504, 1.297,-0.322, 3.370, 0.759, 1.494, 0.504, 1.040, 1.927, 1.132, 0.815,-0.003,-0.614, 0.672,-0.264, 0.096, 1.029, 0.970, 0.102, 2.138, 0.808
 0.076, 0.136, 0.438, 0.136, 1.318, 0.026,-1.861, 0.296, 0.438, 0.928, 0.952, 1.264, 0.683, 0.005, 0.661, 0.021,-0.887, 0.115, 1.694, 1.861, 2.214, 1.671, 1.269
-0.114,-1.193, 0.484,-1.193,-2.931,-0.086,-0.683,-1.375, 0.484, 1.951, 1.000, 0.994, 0.740, 0.095,-0.547, 1.099, 0.155,-0.117, 1.887, 0.117, 7.217, 0.798, 0.576
-0.381,-0.638, 0.473,-0.638, 1.604,-0.761,-1.386,-1.790, 0.473, 1.183, 0.985, 1.197, 1.101,-0.027, 0.927,-0.038,-0.297,-0.363, 0.764, 0.835, 1.299, 0.388, 0.245
-0.107,-0.307, 0.454,-0.307,-0.254, 0.408,-0.211,-0.741, 0.454, 0.991, 1.005, 0.947, 0.742,-0.020, 0.005, 0.194, 0.008,-0.154, 0.825, 0.777, 0.654, 0.874, 1.129
-1.820,-3.315, 1.040,-3.315,-2.585,-1.702,-2.168,-3.836, 1.040, 1.903, 1.186, 1.911, 1.881,-0.061,-0.168, 0.407,-0.136,-0.204, 0.353, 0.004, 1.734, 0.003, 0.013
 2.778, 3.513, 1.032, 3.513, 2.104, 3.214, 2.397, 3.738, 1.032, 1.137, 1.933, 1.893, 1.866, 0.031,-0.554, 0.196, 0.141, 0.186, 0.618, 3.144, 0.015, 0.002, 0.005
 1.802, 2.160, 0.580, 2.160, 2.604, 1.801, 1.830, 2.179, 0.580, 1.910, 1.161, 1.139, 0.864, 0.081, 0.301,-0.011,-0.022, 0.069, 0.492, 0.015, 0.641, 0.780, 0.635
